num_iterations,voltage_amp,current_amp,amp_ratio,group,tensor,kind,cosine,relative_error,bp_norm,ep_norm,ep_bp_norm_ratio
16,4.0,0.5,8.0,block_1/ff,base_ff.0.weight,bias,0.7471797625107578,0.9878129715438382,0.1093338206410408,0.0017921100370585918,0.016391177282118
16,4.0,0.5,8.0,block_1/ff,base_ff.0.bias,bias,0.1530200909066317,0.9959924286665744,0.006062494125217199,0.00017495635256636888,0.028858807769995283
16,4.0,0.5,8.0,block_1/drive,drive_scale,other,1.0000000352817042,0.999219299993215,0.10344158113002777,8.075902587734163e-05,0.0007807211084276274
16,4.0,0.5,8.0,block_1/drn,W0,weight,-0.0499352073636947,1.0148640282770691,1.5884302854537964,0.20678766071796417,0.13018365528008508
16,4.0,0.5,8.0,block_1/drn,W1,weight,0.35178022479119175,0.9940984218832101,2.7142958641052246,0.04654174670577049,0.01714689519342915
16,4.0,0.5,8.0,block_1/drn,b0,bias,0.6596467209414056,0.9936684304557015,0.06646200269460678,0.0006406018510460854,0.009638617933161809
16,4.0,0.5,8.0,block_1/drn,b1,bias,0.9604592155715618,0.9395511412156601,0.04819568991661072,0.003041533287614584,0.06310799353380177
16,4.0,0.5,8.0,block_1/drn,b2,bias,0.9443498414473476,0.46280776327853423,0.043649833649396896,0.027010058984160423,0.6187895056166753
16,4.0,1.0,4.0,head,module.2.weight,other,1.000719804139137,0.0,0.4288611114025116,0.4288611114025116,1.0
16,4.0,1.0,4.0,head,module.2.bias,other,1.0000000808489793,0.0,0.01920071244239807,0.01920071244239807,1.0
16,4.0,1.0,4.0,head,module.4.weight,other,1.00000002797237,0.0,2.4975945949554443,2.4975945949554443,1.0
16,4.0,1.0,4.0,head,module.4.bias,other,1.0000000184442395,0.0,0.20942099392414093,0.20942099392414093,1.0
16,4.0,1.0,4.0,block_0/ff,base_ff.0.weight,bias,0.9592748269808306,0.997171205911864,0.3569585680961609,0.0010527573758736253,0.0029492424890891636
16,4.0,1.0,4.0,block_0/ff,base_ff.0.bias,bias,0.9776249502161549,0.9977741542309496,0.17508403956890106,0.0003986676165368408,0.0022770071876251894
16,4.0,1.0,4.0,block_0/drive,drive_scale,other,1.0000000181116016,0.9983876964699903,0.23044392466545105,0.00037153979064896703,0.0016122785236727464
16,4.0,1.0,4.0,block_0/drn,W0,weight,0.8771953347909148,0.9977588030014449,2.6430115699768066,0.006755265407264233,0.0025558970244400074
16,4.0,1.0,4.0,block_0/drn,W1,weight,0.9330976897721267,0.997504690254724,0.8096387386322021,0.0021655301097780466,0.0026746868775529165
16,4.0,1.0,4.0,block_0/drn,b0,bias,0.8981676083561535,0.9989014160097505,0.3772682845592499,0.0004615924262907356,0.0012235124053165476
16,4.0,1.0,4.0,block_0/drn,b1,bias,0.8991142775999399,0.9942848684824479,0.9644466638565063,0.0061346907168626785,0.0063608397921478205
16,4.0,1.0,4.0,block_0/drn,b2,bias,0.8931597607616346,0.9710678084845088,1.8079131841659546,0.05878721550107002,0.0325166141914001
