voltage_amp,current_amp,amp_ratio,group,tensor,kind,cosine,relative_error,bp_norm,ep_norm,ep_bp_norm_ratio
3.0,2.0,1.5,head,module.4.weight,other,0.9999999552446854,0.0,2.681138753890991,2.681138753890991,1.0
3.0,2.0,1.5,head,module.4.bias,other,0.9999998747939761,0.0,0.3225245475769043,0.3225245475769043,1.0
3.0,2.0,1.5,block_0/ff,base_ff.0.weight,bias,0.9999999452420236,0.8024797700504999,0.7509968280792236,0.14833711087703705,0.19752028947502928
3.0,2.0,1.5,block_0/ff,base_ff.0.bias,bias,1.0000000131046016,0.8024642547192238,0.2724187672138214,0.053812459111213684,0.19753579998024257
3.0,2.0,1.5,block_0/drive,drive_scale,other,1.0000000385537877,0.8024758315217795,0.321347713470459,0.06347394734621048,0.1975241916636371
3.0,2.0,1.5,block_0/drn,W0,weight,0.9378962365951475,0.6198480355879042,3.6870968341827393,1.56414794921875,0.42422209656054505
3.0,2.0,1.5,block_0/drn,W1,weight,0.6494895157219204,1.0776161567012974,0.8873844742774963,1.2539584636688232,1.4130948872976277
3.0,2.0,1.5,block_0/drn,b0,bias,0.9999996593289171,0.8024674594520615,0.12455642968416214,0.02460397034883499,0.1975327199986649
3.0,2.0,1.5,block_0/drn,b1,bias,0.9976357613901479,0.6760169974386424,0.7127124667167664,0.23171783983707428,0.32512107007826413
3.0,2.0,1.5,block_0/drn,b2,bias,1.0000014756486908,0.5555533364200309,3.5335030555725098,1.570454478263855,0.4444468997379726
3.0,2.0,1.5,block_1/ff,base_ff.0.weight,bias,0.9999999938052786,0.5555542739184357,0.06717626750469208,0.029856210574507713,0.44444580926474275
3.0,2.0,1.5,block_1/ff,base_ff.0.bias,bias,0.9999999730120971,0.5555432650790088,0.17310595512390137,0.07693811506032944,0.4444567779615706
3.0,2.0,1.5,block_1/drive,drive_scale,other,1.0000000292836304,0.5555446113889743,0.2484094202518463,0.11040690541267395,0.4444553886110257
3.0,2.0,1.5,block_1/drn,W0,weight,0.8296692648277934,0.6593667994049554,0.5783320665359497,0.6827434301376343,1.1805387763246122
3.0,2.0,1.5,block_1/drn,W1,weight,0.9463710940639809,1.0629898508807762,1.6952797174453735,3.3211312294006348,1.9590461651987827
3.0,2.0,1.5,block_1/drn,b0,bias,0.999999761055011,0.5555585006987448,0.12986232340335846,0.057716213166713715,0.4444415566741745
3.0,2.0,1.5,block_1/drn,b1,bias,0.9981563272646475,0.2557301368257321,0.4256182312965393,0.3191000521183014,0.7497330439681661
3.0,2.0,1.5,block_1/drn,b2,bias,1.0000021457997104,6.0626309735295055e-05,1.7824068069458008,1.782406210899353,0.9999996655946075
4.0,0.5,8.0,head,module.2.weight,other,1.0011550598003796,0.0,0.8013657927513123,0.8013657927513123,1.0
4.0,0.5,8.0,head,module.2.bias,other,1.0000001669593346,0.0,0.011175171472132206,0.011175171472132206,1.0
4.0,0.5,8.0,head,module.4.weight,other,1.000000099155597,0.0,3.6174583435058594,3.6174583435058594,1.0
4.0,0.5,8.0,head,module.4.bias,other,1.000000077912844,0.0,0.3606056272983551,0.3606056272983551,1.0
4.0,0.5,8.0,block_0/ff,base_ff.0.weight,bias,0.9862243182036036,0.999714946042298,0.4016801714897156,0.00011613746755756438,0.0002891292022875914
4.0,0.5,8.0,block_0/ff,base_ff.0.bias,bias,0.9791931479558693,0.9998334125428227,0.4815959930419922,8.195111149689183e-05,0.00017016568385307598
4.0,0.5,8.0,block_0/drive,drive_scale,other,0.9999999804551332,0.999676614479277,0.3898251950740814,0.00012605566007550806,0.0003233645789660998
4.0,0.5,8.0,block_0/drn,W0,weight,0.11197317572412349,0.9998225069343762,2.0511515140533447,0.003273114562034607,0.001595744897248718
4.0,0.5,8.0,block_0/drn,W1,weight,0.7520759648669186,0.9998597810012542,0.7511208057403564,0.00013989745639264584,0.00018625160603127385
4.0,0.5,8.0,block_0/drn,b0,bias,0.9266277914754463,0.9997635964574175,0.44652387499809265,0.00011386851838324219,0.00025501104142242915
4.0,0.5,8.0,block_0/drn,b1,bias,0.9902788933885363,0.9979557732317854,0.6731895208358765,0.0013896110467612743,0.0020642196643760016
4.0,0.5,8.0,block_0/drn,b2,bias,0.895491868790251,0.9850416284512477,0.8443183898925781,0.014130585826933384,0.016736086760743427
4.0,0.5,8.0,block_1/ff,base_ff.0.weight,bias,0.6310956105974262,0.987128161560435,0.04690532758831978,0.0009662909433245659,0.02060087825855391
4.0,0.5,8.0,block_1/ff,base_ff.0.bias,bias,0.9361675574939518,0.9857649389028325,0.024886062368750572,0.00037879537558183074,0.01522118565681504
4.0,0.5,8.0,block_1/drive,drive_scale,other,1.0000000030286453,0.9868273746859715,0.19015046954154968,0.0025047804228961468,0.01317262286511908
4.0,0.5,8.0,block_1/drn,W0,weight,0.05851245021717017,1.0050887028551188,0.6370772123336792,0.11165120452642441,0.17525537307704758
4.0,0.5,8.0,block_1/drn,W1,weight,0.46178162638736203,0.9926908939802624,2.412627935409546,0.03872140124440193,0.01604947065235276
4.0,0.5,8.0,block_1/drn,b0,bias,0.9282107097237171,0.9848879670413575,0.04852209612727165,0.0007909580017440021,0.01630098583683089
4.0,0.5,8.0,block_1/drn,b1,bias,0.9926633390716568,0.8616502646168775,0.03648397698998451,0.005090910475701094,0.13953825475491988
4.0,0.5,8.0,block_1/drn,b2,bias,0.9934413031761631,0.11868917946292074,0.044848788529634476,0.04312679544091225,0.9616044681433391
4.0,0.75,5.333333333333333,head,module.2.weight,other,1.0008415274505003,0.0,0.4478052258491516,0.4478052258491516,1.0
4.0,0.75,5.333333333333333,head,module.2.bias,other,0.9999999554664829,0.0,0.0217579435557127,0.0217579435557127,1.0
4.0,0.75,5.333333333333333,head,module.4.weight,other,0.9999999050807923,0.0,2.579709053039551,2.579709053039551,1.0
4.0,0.75,5.333333333333333,head,module.4.bias,other,1.0000000296783487,0.0,0.2477085292339325,0.2477085292339325,1.0
4.0,0.75,5.333333333333333,block_0/ff,base_ff.0.weight,bias,0.9997407693329986,0.9987888280983951,0.5411884784698486,0.0006556485895998776,0.001211497686450481
4.0,0.75,5.333333333333333,block_0/ff,base_ff.0.bias,bias,0.9984605202295501,0.9987459221930344,0.17229141294956207,0.00021640339400619268,0.0012560312223427194
4.0,0.75,5.333333333333333,block_0/drive,drive_scale,other,1.0000000267583655,0.9987555530619238,0.37182047963142395,0.00046271918108686805,0.0012444693244050183
4.0,0.75,5.333333333333333,block_0/drn,W0,weight,0.5808681122167968,0.999204721769572,3.2413582801818848,0.004441550001502037,0.0013702743163748023
4.0,0.75,5.333333333333333,block_0/drn,W1,weight,0.9451444480956228,0.9989509958310814,0.7544588446617126,0.000837559113278985,0.0011101455290838736
4.0,0.75,5.333333333333333,block_0/drn,b0,bias,0.9976236810713593,0.9987656508143161,0.3616794943809509,0.0004475402820389718,0.0012373946795213807
4.0,0.75,5.333333333333333,block_0/drn,b1,bias,0.9975845478478977,0.9928566867560881,0.8065006732940674,0.005775165744125843,0.007160769898105335
4.0,0.75,5.333333333333333,block_0/drn,b2,bias,0.9978081528393135,0.9648845470155222,1.4969594478607178,0.05268694832921028,0.03519597568558347
4.0,0.75,5.333333333333333,block_1/ff,base_ff.0.weight,bias,0.9964357902469105,0.9651932092524054,0.06026910990476608,0.002105548745021224,0.034935786314884955
4.0,0.75,5.333333333333333,block_1/ff,base_ff.0.bias,bias,0.995128206220903,0.9656364423769653,0.022089898586273193,0.000762934738304466,0.03453772027629672
4.0,0.75,5.333333333333333,block_1/drive,drive_scale,other,1.0000000434142344,0.9711608015860066,0.01739651709794998,0.00050170230679214,0.02883923856524482
4.0,0.75,5.333333333333333,block_1/drn,W0,weight,0.34147379983984993,0.9754017976309197,0.6977960467338562,0.05629856884479523,0.08068055000928925
4.0,0.75,5.333333333333333,block_1/drn,W1,weight,0.9015023603452881,0.9737356728906742,2.283884286880493,0.0667613074183464,0.02923147543062884
4.0,0.75,5.333333333333333,block_1/drn,b0,bias,0.9988163417459344,0.9648782221906723,0.08060666173696518,0.0028345396276563406,0.03516507899689458
4.0,0.75,5.333333333333333,block_1/drn,b1,bias,0.9987888209760135,0.7843121874454003,0.09146969765424728,0.019759466871619225,0.21602199830494048
4.0,0.75,5.333333333333333,block_1/drn,b2,bias,0.9999743892081298,0.007332529676677908,0.15395908057689667,0.1538482904434204,0.9992803923415162
4.0,2.0,2.0,head,module.2.weight,other,1.0016915665950108,0.0,0.32776331901550293,0.32776331901550293,1.0
4.0,2.0,2.0,head,module.2.bias,other,1.000000016578841,0.0,0.16082331538200378,0.16082331538200378,1.0
4.0,2.0,2.0,head,module.4.weight,other,1.000000182557706,0.0,2.8614091873168945,2.8614091873168945,1.0
4.0,2.0,2.0,head,module.4.bias,other,0.9999999430906201,0.0,0.323941707611084,0.323941707611084,1.0
4.0,2.0,2.0,block_0/ff,base_ff.0.weight,bias,1.0000000278972605,0.9374841436925772,0.8027920126914978,0.05018724873661995,0.06251587950951155
4.0,2.0,2.0,block_0/ff,base_ff.0.bias,bias,0.9999998343527952,0.937514753331547,0.2877294719219208,0.017978835850954056,0.062485207826860546
4.0,2.0,2.0,block_0/drive,drive_scale,other,1.0000000168514573,0.9375053436499093,0.34438884258270264,0.02152244746685028,0.062494613081670355
4.0,2.0,2.0,block_0/drn,W0,weight,0.9371937765236241,0.8753623177893978,3.94452166557312,0.5298645496368408,0.13432922786592275
4.0,2.0,2.0,block_0/drn,W1,weight,0.6392679070378967,0.794341914898665,0.9521366953849792,0.4190952479839325,0.4401628988939229
4.0,2.0,2.0,block_0/drn,b0,bias,0.9999989311348684,0.9374998130576203,0.12952861189842224,0.008095571771264076,0.0625002588432949
4.0,2.0,2.0,block_0/drn,b1,bias,0.9976638680485842,0.8633070694615965,0.7409615516662598,0.10155894607305527,0.13706371922358387
4.0,2.0,2.0,block_0/drn,b2,bias,1.000001353643044,0.7499991815117517,3.6411423683166504,0.9102903604507446,0.25000130958119726
4.0,2.0,2.0,block_1/ff,base_ff.0.weight,bias,1.0000000500691837,0.7499841113647329,0.06940092146396637,0.017351334914565086,0.25001591547417806
4.0,2.0,2.0,block_1/ff,base_ff.0.bias,bias,1.0000000241886324,0.7500012578990908,0.18065257370471954,0.045162927359342575,0.24999880396479895
4.0,2.0,2.0,block_1/drive,drive_scale,other,0.9999999770588966,0.7499963093340403,0.2432609647512436,0.060816142708063126,0.2500037059799263
4.0,2.0,2.0,block_1/drn,W0,weight,0.829907477349308,0.5891395855521193,0.5935183167457581,0.38022348284721375,0.6406263667345043
4.0,2.0,2.0,block_1/drn,W1,weight,0.9463529695418579,0.34814101359693245,1.869149923324585,2.010838747024536,1.0758038838574997
4.0,2.0,2.0,block_1/drn,b0,bias,0.9999999676018407,0.7500005415720389,0.13069455325603485,0.032673612236976624,0.24999980047345938
4.0,2.0,2.0,block_1/drn,b1,bias,0.9981897076151148,0.4400211415251746,0.43234214186668396,0.24310533702373505,0.5622984980693796
4.0,2.0,2.0,block_1/drn,b2,bias,1.0000018719085528,6.988111649724577e-05,1.7352595329284668,1.73526132106781,1.0000010304737184
