voltage_amp,current_amp,amp_ratio,group,tensor,kind,cosine,relative_error,bp_norm,ep_norm,ep_bp_norm_ratio
3.0,1.0,3.0,block_1/drn,b1,bias,0.9980564701805609,0.6273005761796605,0.08390410244464874,0.03136834874749184,0.37385953527344423
3.0,1.0,3.0,block_1/drn,b2,bias,0.9999989949575818,0.0020311549669766666,0.21475450694561005,0.2147548347711563,1.0000015265129982
4.0,1.0,4.0,head,module.2.weight,other,1.0007332568980292,0.0,0.2941930890083313,0.2941930890083313,1.0
4.0,1.0,4.0,head,module.2.bias,other,1.000000157878163,0.0,0.0306899044662714,0.0306899044662714,1.0
4.0,1.0,4.0,head,module.4.weight,other,0.9999999750983465,0.0,1.9120004177093506,1.9120004177093506,1.0
4.0,1.0,4.0,head,module.4.bias,other,0.9999999817925399,0.0,0.16328848898410797,0.16328848898410797,1.0
4.0,1.0,4.0,block_0/ff,base_ff.0.weight,bias,0.9999722070379337,0.9960687499418105,0.4673458933830261,0.0018373018829151988,0.003931353434209783
4.0,1.0,4.0,block_0/ff,base_ff.0.bias,bias,0.9998418205823921,0.9961097675936242,0.17865386605262756,0.0006951211835257709,0.0038908824022929524
4.0,1.0,4.0,block_0/drive,drive_scale,other,1.000000041936718,0.9961121316024486,0.27811843156814575,0.0010812785476446152,0.0038878349110050827
4.0,1.0,4.0,block_0/drn,W0,weight,0.9738600119291786,0.9960260867261015,2.852205991744995,0.01164002250880003,0.004081059552672281
4.0,1.0,4.0,block_0/drn,W1,weight,0.9849825710982864,0.9958411367599046,0.7037706971168518,0.0029716333374381065,0.00422244539252919
4.0,1.0,4.0,block_0/drn,b0,bias,0.9994976154895636,0.9960936722037286,0.1848069578409195,0.0007222635904327035,0.003908205615583061
4.0,1.0,4.0,block_0/drn,b1,bias,0.9983024823300287,0.9832396150514698,0.5527777075767517,0.0092805540189147,0.01678894407590798
4.0,1.0,4.0,block_0/drn,b2,bias,0.9997984195209978,0.937501092111501,1.4599463939666748,0.09126429259777069,0.06251208467305815
4.0,1.0,4.0,block_1/ff,base_ff.0.weight,bias,0.999814921627824,0.9373160785621028,0.050197701901197433,0.0031472097616642714,0.06269629171189602
4.0,1.0,4.0,block_1/ff,base_ff.0.bias,bias,0.9997781725726687,0.9374164386002289,0.030652549117803574,0.0019187983125448227,0.06259832763567284
4.0,1.0,4.0,block_1/drive,drive_scale,other,1.0000000413736094,0.9367122406233251,0.04990600049495697,0.0031584398820996284,0.06328777803820987
4.0,1.0,4.0,block_1/drn,W0,weight,0.879114800650125,0.9342416032074412,0.594723105430603,0.04495609179139137,0.07559163479757758
4.0,1.0,4.0,block_1/drn,W1,weight,0.9866359373343456,0.9341960571401152,1.8136298656463623,0.12108302861452103,0.0667628113696551
4.0,1.0,4.0,block_1/drn,b0,bias,0.9997332216856976,0.9375116131638617,0.05559547618031502,0.0034750497434288263,0.06250598038153427
4.0,1.0,4.0,block_1/drn,b1,bias,0.998131247369344,0.7184719604639217,0.08863640576601028,0.02501874789595604,0.28226266261295163
4.0,1.0,4.0,block_1/drn,b2,bias,0.9999983088876191,0.0024408291122455347,0.20601047575473785,0.20600728690624237,0.9999845209400939
